timeRand;operRand;timeBest;operBest;timeWorst;operWorst
1184;571;1184;15;1184;1751
1184;577;1184;15;1184;1751
1184;571;1184;15;1184;1751
1184;625;1184;15;1184;1751
1184;571;1184;15;1184;1751
1185;199;1185;15;1185;1751
1185;571;1185;15;1185;1751
1185;571;1185;15;1185;1751
1185;625;1185;15;1185;1751
1185;571;1185;15;1185;1751
1185;625;1185;15;1185;1751
1185;625;1185;15;1186;1751
1186;571;1186;15;1186;1751
1186;577;1186;15;1186;1751
1186;211;1186;15;1186;1751
1186;193;1186;15;1186;1751
1186;571;1186;15;1186;1751
1186;571;1186;15;1186;1751
1187;571;1187;15;1187;1751
1187;571;1187;15;1187;1751
1187;193;1187;15;1187;1751
1187;571;1187;15;1187;1751
1187;193;1187;15;1187;1751
1187;571;1187;15;1188;1751
1188;577;1188;15;1188;1751
1188;571;1188;15;1188;1751
1188;193;1188;15;1188;1751
1188;631;1188;15;1188;1751
1188;193;1188;15;1188;1751
1188;571;1188;15;1188;1751
1188;571;1188;15;1189;1751
1189;571;1189;15;1189;1751
1189;573;1189;15;1189;1751
1189;571;1189;15;1189;1751
1189;571;1189;15;1189;1751
1189;571;1189;15;1189;1751
1189;577;1189;15;1189;1751
1189;577;1189;15;1189;1751
1190;571;1190;15;1190;1751
1190;577;1190;15;1190;1751
1190;571;1190;15;1190;1751
1190;571;1190;15;1190;1751
1190;571;1190;15;1190;1751
1190;571;1190;15;1190;1751
1190;571;1190;15;1190;1751
1190;69;1190;15;1190;1751
1191;193;1191;15;1191;1751
1191;571;1191;15;1191;1751
1191;193;1191;15;1191;1751
1191;571;1191;15;1191;1751
1191;193;1191;15;1191;1751
1191;625;1191;15;1191;1751
1191;571;1191;15;1191;1751
1191;571;1191;15;1192;1751
1192;571;1192;15;1192;1751
1192;571;1192;15;1192;1751
1192;571;1192;15;1192;1751
1192;193;1192;15;1192;1751
1192;571;1192;15;1192;1751
1192;571;1192;15;1192;1751
1193;591;1193;15;1193;1751
1193;589;1193;15;1193;1751
1193;571;1193;15;1193;1751
1193;571;1193;15;1193;1751
1193;571;1193;15;1193;1751
1193;643;1193;15;1193;1751
1193;571;1193;15;1193;1751
1194;573;1194;15;1194;1751
1194;193;1194;15;1194;1751
1194;577;1194;15;1194;1751
1194;571;1194;15;1194;1751
1194;571;1194;15;1194;1751
1194;571;1194;15;1194;1751
1194;573;1194;15;1194;1751
1195;571;1195;15;1195;1751
1195;573;1195;15;1195;1751
1195;571;1195;15;1195;1751
1195;577;1195;15;1195;1751
1195;193;1195;15;1195;1751
1195;193;1195;15;1195;1751
1195;571;1195;15;1195;1751
1195;573;1195;15;1195;1751
1195;577;1195;15;1196;1751
1196;571;1196;15;1196;1751
1196;571;1196;15;1196;1751
1196;625;1196;15;1196;1751
1196;571;1196;15;1196;1751
1196;571;1196;15;1196;1751
1196;573;1196;15;1196;1751
1196;589;1196;15;1196;1751
1196;573;1196;15;1197;1751
1197;625;1197;15;1197;1751
1197;571;1197;15;1197;1751
1197;573;1197;15;1197;1751
1197;571;1197;15;1197;1751
1197;573;1197;15;1197;1751
1197;577;1197;15;1197;1751
1197;571;1197;15;1198;1751
1198;571;1198;15;1198;1751
1198;573;1198;15;1198;1751
1198;571;1198;15;1198;1751
1198;577;1198;15;1198;1751
1198;571;1198;15;1198;1751
1198;577;1198;15;1198;1751
1198;589;1198;15;1199;1751
1199;193;1199;15;1199;1751
1199;571;1199;15;1199;1751
1199;625;1199;15;1199;1751
1199;571;1199;15;1199;1751
1199;571;1199;15;1199;1751
1199;589;1199;15;1199;1751
1199;571;1199;15;1199;1751
1199;625;1199;15;1199;1751
1200;577;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;577;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1200;571;1200;15;1200;1751
1202;571;1202;15;1202;1751
1202;627;1202;15;1202;1751
1202;589;1202;15;1202;1751
1202;571;1202;15;1202;1751
1202;571;1202;15;1202;1751
1202;571;1202;15;1202;1751
1202;625;1202;15;1202;1751
1202;571;1202;15;1202;1751
1202;571;1202;15;1202;1751
1202;571;1202;15;1202;1751
1202;571;1202;15;1202;1751
1202;589;1202;15;1202;1751
1202;571;1202;15;1202;1751
1203;573;1203;15;1203;1751
1203;625;1203;15;1203;1751
1203;571;1203;15;1203;1751
1203;571;1203;15;1203;1751
1203;571;1203;15;1203;1751
1203;571;1203;15;1203;1751
1203;571;1203;15;1203;1751
1203;591;1203;15;1203;1751
1203;625;1203;15;1204;1751
1204;571;1204;15;1204;1751
1204;571;1204;15;1204;1751
1204;571;1204;15;1204;1751
1204;571;1204;15;1204;1751
1204;577;1204;15;1204;1751
1204;571;1204;15;1204;1751
1204;571;1204;15;1206;1751
1206;571;1206;15;1206;1751
1206;573;1206;15;1206;1751
1206;571;1206;15;1206;1751
1206;193;1206;15;1206;1751
1206;571;1206;15;1206;1751
1206;571;1206;15;1206;1751
1206;571;1206;15;1206;1751
1206;571;1206;15;1206;1751
1206;573;1206;15;1206;1751
1206;589;1206;15;1207;1751
1207;571;1207;15;1207;1751
1207;571;1207;15;1207;1751
1207;25;1207;15;1207;1751
1207;573;1207;15;1207;1751
1207;571;1207;15;1207;1751
1207;625;1207;15;1207;1751
1207;589;1207;15;1207;1751
1207;589;1207;15;1207;1751
1208;589;1208;15;1208;1751
1208;625;1208;15;1208;1751
1208;589;1208;15;1208;1751
1208;571;1208;15;1208;1751
1208;571;1208;15;1208;1751
1208;571;1208;15;1208;1751
1208;571;1208;15;1208;1751
1208;577;1208;15;1208;1751
1208;571;1208;15;1208;1751
1208;573;1208;15;1208;1751
1208;193;1208;15;1208;1751
1209;649;1209;15;1209;1751
1209;571;1209;15;1209;1751
1209;571;1209;15;1209;1751
1209;589;1209;15;1209;1751
1210;571;1210;15;1210;1751
1210;571;1210;15;1210;1751
1210;573;1210;15;1210;1751
1210;571;1210;15;1210;1751
1210;571;1210;15;1210;1751
1210;193;1210;15;1210;1751
1210;571;1210;15;1210;1751
1210;571;1210;15;1211;1751
1211;571;1211;15;1211;1751
1211;573;1211;15;1211;1751
1211;571;1211;15;1211;1751
1211;571;1211;15;1211;1751
1211;571;1211;15;1211;1751
1211;573;1211;15;1211;1751
1211;571;1211;15;1212;1751
1212;589;1212;15;1212;1751
1212;571;1212;15;1212;1751
1212;571;1212;15;1212;1751
1212;625;1212;15;1212;1751
1212;589;1212;15;1212;1751
1212;573;1212;15;1212;1751
1212;571;1212;15;1212;1751
1212;571;1212;15;1213;1751
1213;211;1213;15;1213;1751
1213;193;1213;15;1213;1751
1213;193;1213;15;1213;1751
1213;193;1213;15;1213;1751
1213;571;1213;15;1213;1751
1213;571;1213;15;1213;1751
1213;571;1213;15;1213;1751
1213;571;1213;15;1213;1751
1214;591;1214;15;1214;1751
1214;571;1214;15;1214;1751
1214;595;1214;15;1214;1751
1214;625;1214;15;1214;1751
1214;571;1214;15;1214;1751
1214;571;1214;15;1214;1751
1214;571;1214;15;1214;1751
1214;573;1214;15;1214;1751
1215;571;1215;15;1215;1751
1215;571;1215;15;1215;1751
1215;573;1215;15;1215;1751
1215;571;1215;15;1215;1751
1215;201;1215;15;1215;1751
1215;571;1215;15;1215;1751
1215;571;1215;15;1215;1751
1216;571;1216;15;1216;1751
1216;571;1216;15;1216;1751
1216;571;1216;15;1216;1751
1216;589;1216;15;1216;1751
1216;571;1216;15;1216;1751
1216;199;1216;15;1216;1751
1216;571;1216;15;1216;1751
1216;571;1217;15;1217;1751
1217;571;1217;15;1217;1751
1217;589;1217;15;1217;1751
1217;571;1217;15;1217;1751
1217;571;1217;15;1217;1751
1217;625;1217;15;1217;1751
1217;571;1217;15;1217;1751
1217;571;1217;15;1218;1751
1218;193;1218;15;1218;1751
1218;571;1218;15;1218;1751
1218;571;1218;15;1218;1751
1218;625;1218;15;1218;1751
1218;193;1218;15;1218;1751
1218;571;1218;15;1218;1751
1218;571;1218;15;1218;1751
1218;571;1218;15;1218;1751
1218;571;1218;15;1218;1751
1218;571;1218;15;1218;1751
1218;571;1218;15;1218;1751
1219;571;1219;15;1219;1751
1219;589;1219;15;1219;1751
1219;571;1219;15;1219;1751
1219;589;1219;15;1219;1751
1219;577;1219;15;1219;1751
1219;571;1219;15;1219;1751
1219;643;1219;15;1219;1751
1219;577;1219;15;1219;1751
1220;193;1220;15;1220;1751
1220;571;1220;15;1220;1751
1220;193;1220;15;1220;1751
1220;571;1220;15;1220;1751
1220;571;1220;15;1220;1751
1220;571;1220;15;1220;1751
1220;577;1220;15;1220;1751
1220;625;1220;15;1220;1751
1220;571;1220;15;1222;1751
1222;625;1222;15;1222;1751
1222;571;1222;15;1222;1751
1222;571;1222;15;1222;1751
1222;577;1222;15;1222;1751
1222;589;1222;15;1222;1751
1222;573;1222;15;1222;1751
1222;573;1222;15;1223;1751
1223;631;1223;15;1223;1751
1223;571;1223;15;1223;1751
1223;573;1223;15;1223;1751
1223;571;1223;15;1223;1751
1223;571;1223;15;1223;1751
1223;571;1223;15;1223;1751
1223;571;1223;15;1223;1751
1223;571;1223;15;1224;1751
1224;193;1224;15;1224;1751
1224;571;1224;15;1224;1751
1224;571;1224;15;1224;1751
1224;571;1224;15;1224;1751
1224;571;1224;15;1224;1751
1224;69;1224;15;1224;1751
1224;571;1224;15;1224;1751
1224;571;1224;15;1224;1751
1224;571;1224;15;1225;1751
1225;571;1225;15;1225;1751
1225;571;1225;15;1225;1751
1225;571;1225;15;1225;1751
1225;571;1225;15;1225;1751
1225;571;1225;15;1225;1751
1225;579;1225;15;1225;1751
1225;571;1225;15;1225;1751
1225;571;1225;15;1226;1751
1226;571;1226;15;1226;1751
1226;571;1226;15;1226;1751
1226;571;1226;15;1226;1751
1226;589;1226;15;1226;1751
1226;571;1226;15;1226;1751
1226;571;1226;15;1226;1751
1226;571;1226;15;1226;1751
1226;571;1226;15;1227;1751
1227;571;1227;15;1227;1751
1227;589;1227;15;1227;1751
1227;577;1227;15;1227;1751
1227;589;1227;15;1227;1751
1227;193;1227;15;1227;1751
1227;571;1227;15;1227;1751
1227;625;1227;15;1228;1751
1228;201;1228;15;1228;1751
1228;571;1228;15;1228;1751
1228;571;1228;15;1228;1751
1228;571;1228;15;1228;1751
1228;589;1228;15;1228;1751
1228;571;1228;15;1228;1751
1229;571;1229;15;1229;1751
1229;573;1229;15;1229;1751
1229;577;1229;15;1229;1751
1229;571;1229;15;1229;1751
1229;193;1229;15;1229;1751
1229;571;1229;15;1229;1751
1229;571;1229;15;1229;1751
1230;625;1230;15;1230;1751
1230;627;1230;15;1230;1751
1230;571;1230;15;1230;1751
1230;571;1230;15;1230;1751
1230;571;1230;15;1230;1751
1230;577;1230;15;1230;1751
1230;571;1230;15;1230;1751
1230;571;1230;15;1230;1751
1231;571;1231;15;1231;1751
1231;625;1231;15;1231;1751
1231;573;1231;15;1231;1751
1231;571;1231;15;1231;1751
1231;589;1231;15;1231;1751
1231;571;1231;15;1231;1751
1231;625;1231;15;1231;1751
1231;571;1231;15;1231;1751
1231;573;1231;15;1232;1751
1232;571;1232;15;1232;1751
1232;571;1232;15;1232;1751
1232;571;1232;15;1232;1751
1232;193;1232;15;1232;1751
1232;571;1232;15;1232;1751
1232;571;1232;15;1232;1751
1232;571;1232;15;1232;1751
1232;571;1232;15;1232;1751
1232;571;1232;15;1232;1751
1232;571;1232;15;1233;1751
1233;625;1233;15;1233;1751
1233;571;1233;15;1233;1751
1233;571;1233;15;1233;1751
1233;571;1233;15;1233;1751
1233;589;1233;15;1233;1751
1233;571;1233;15;1233;1751
1233;571;1233;15;1233;1751
1233;571;1233;15;1233;1751
1235;571;1235;15;1235;1751
1235;571;1235;15;1235;1751
1235;589;1235;15;1235;1751
1235;571;1235;15;1235;1751
1235;571;1235;15;1235;1751
1235;571;1235;15;1235;1751
1235;625;1235;15;1235;1751
1235;571;1235;15;1235;1751
1235;625;1235;15;1235;1751
1235;67;1235;15;1236;1751
1236;571;1236;15;1236;1751
1236;577;1236;15;1236;1751
1236;571;1236;15;1236;1751
1236;571;1236;15;1236;1751
1236;589;1236;15;1236;1751
1236;589;1236;15;1236;1751
1236;571;1236;15;1236;1751
1236;571;1236;15;1236;1751
1236;571;1236;15;1236;1751
1236;571;1236;15;1236;1751
1236;577;1236;15;1238;1751
1238;571;1238;15;1238;1751
1238;627;1238;15;1238;1751
1238;573;1238;15;1238;1751
1238;577;1238;15;1238;1751
1238;625;1238;15;1238;1751
1238;571;1238;15;1238;1751
1238;625;1238;15;1238;1751
1238;193;1238;15;1238;1751
1239;571;1239;15;1239;1751
1239;571;1239;15;1239;1751
1239;571;1239;15;1239;1751
1239;195;1239;15;1239;1751
1239;643;1239;15;1239;1751
1239;67;1239;15;1239;1751
1240;571;1240;15;1240;1751
1240;571;1240;15;1240;1751
1240;571;1240;15;1240;1751
1240;571;1240;15;1240;1751
1240;571;1240;15;1240;1751
1240;595;1240;15;1240;1751
1240;589;1240;15;1240;1751
1240;571;1240;15;1241;1751
1241;195;1241;15;1241;1751
1241;625;1241;15;1241;1751
1241;577;1241;15;1241;1751
1241;571;1241;15;1241;1751
1241;571;1241;15;1241;1751
1241;625;1241;15;1241;1751
1241;193;1241;15;1242;1751
1242;589;1242;15;1242;1751
1242;193;1242;15;1242;1751
1242;571;1242;15;1242;1751
1242;625;1242;15;1242;1751
1242;577;1242;15;1242;1751
1242;571;1242;15;1242;1751
1243;571;1243;15;1243;1751
1243;589;1243;15;1243;1751
1243;571;1243;15;1243;1751
1243;571;1243;15;1243;1751
1243;571;1243;15;1243;1751
1243;571;1243;15;1243;1751
1243;571;1243;15;1243;1751
1243;573;1243;15;1243;1751
1243;627;1243;15;1243;1751
1243;571;1243;15;1243;1751
1243;573;1243;15;1243;1751
1243;571;1243;15;1244;1751
1244;591;1244;15;1244;1751
1244;571;1244;15;1244;1751
1244;631;1244;15;1244;1751
1244;571;1244;15;1244;1751
1244;571;1244;15;1244;1751
1244;571;1244;15;1244;1751
1244;571;1244;15;1244;1751
1244;571;1244;15;1244;1751
1244;589;1244;15;1244;1751
1244;571;1244;15;1244;1751
1245;571;1245;15;1245;1751
1245;571;1245;15;1245;1751
1245;571;1245;15;1245;1751
1245;571;1245;15;1245;1751
1245;571;1245;15;1245;1751
1245;577;1245;15;1245;1751
1245;627;1245;15;1245;1751
1246;571;1246;15;1246;1751
1246;571;1246;15;1246;1751
1246;577;1246;15;1246;1751
1246;193;1246;15;1246;1751
1246;571;1246;15;1246;1751
1246;577;1246;15;1246;1751
1246;571;1246;15;1246;1751
1246;579;1246;15;1246;1751
1246;571;1246;15;1246;1751
1246;571;1246;15;1246;1751
1246;571;1246;15;1248;1751
1248;571;1248;15;1248;1751
1248;571;1248;15;1248;1751
1248;573;1248;15;1248;1751
1248;573;1248;15;1248;1751
1248;573;1248;15;1248;1751
1248;571;1248;15;1248;1751
1248;193;1248;15;1248;1751
1248;573;1248;15;1248;1751
1248;571;1248;15;1248;1751
1248;571;1248;15;1248;1751
1249;571;1249;15;1249;1751
1249;571;1249;15;1249;1751
1250;591;1250;15;1250;1751
1250;571;1250;15;1250;1751
1250;573;1250;15;1250;1751
1250;571;1250;15;1250;1751
1250;571;1250;15;1251;1751
1251;571;1251;15;1251;1751
1251;571;1251;15;1251;1751
1251;571;1251;15;1251;1751
1251;577;1251;15;1251;1751
1251;571;1251;15;1251;1751
1251;625;1251;15;1252;1751
1252;571;1252;15;1252;1751
1252;577;1252;15;1252;1751
1252;571;1252;15;1252;1751
1252;571;1252;15;1252;1751
1252;571;1252;15;1252;1751
1252;589;1252;15;1253;1751
1253;571;1253;15;1253;1751
1253;571;1253;15;1253;1751
1253;571;1253;15;1253;1751
1253;571;1253;15;1253;1751
1254;577;1254;15;1254;1751
1254;571;1254;15;1254;1751
1254;571;1254;15;1254;1751
1255;595;1255;15;1255;1751
1255;193;1255;15;1255;1751
1255;577;1255;15;1255;1751
1255;571;1255;15;1256;1751
1256;625;1256;15;1256;1751
1256;625;1256;15;1256;1751
1256;571;1256;15;1256;1751
1256;571;1257;15;1257;1751
1257;571;1257;15;1257;1751
1257;571;1257;15;1258;1751
1258;571;1258;15;1258;1751
1258;573;1258;15;1258;1751
1258;571;1258;15;1258;1751
1258;571;1258;15;1258;1751
1259;589;1259;15;1259;1751
1259;193;1259;15;1259;1751
1259;627;1259;15;1259;1751
1259;589;1259;15;1259;1751
1259;571;1259;15;1260;1751
1260;571;1260;15;1260;1751
1260;571;1260;15;1260;1751
1260;571;1260;15;1260;1751
1260;573;1260;15;1260;1751
1260;589;1260;15;1260;1751
1261;571;1261;15;1261;1751
1261;577;1261;15;1261;1751
1261;625;1261;15;1261;1751
1261;193;1261;15;1261;1751
1261;571;1261;15;1262;1751
1262;571;1262;15;1262;1751
1262;573;1262;15;1262;1751
1262;571;1263;15;1263;1751
1263;625;1263;15;1263;1751
1263;571;1263;15;1263;1751
1263;571;1263;15;1263;1751
1263;571;1263;15;1264;1751
1264;577;1264;15;1264;1751
1264;571;1264;15;1264;1751
1264;625;1264;15;1264;1751
1264;571;1264;15;1264;1751
1264;571;1264;15;1264;1751
1265;571;1265;15;1265;1751
1265;577;1265;15;1265;1751
1265;571;1265;15;1265;1751
1266;571;1266;15;1266;1751
1266;579;1266;15;1266;1751
1268;571;1268;15;1268;1751
1268;67;1268;15;1268;1751
1268;571;1268;15;1268;1751
1268;571;1268;15;1268;1751
1268;573;1268;15;1268;1751
1268;571;1268;15;1269;1751
1269;571;1269;15;1269;1751
1269;193;1269;15;1269;1751
1269;577;1269;15;1269;1751
1269;571;1269;15;1269;1751
1269;591;1269;15;1270;1751
1270;571;1270;15;1270;1751
1270;571;1270;15;1270;1751
1270;625;1270;15;1270;1751
1270;571;1270;15;1270;1751
1270;195;1270;15;1270;1751
1271;571;1271;15;1271;1751
1271;571;1271;15;1271;1751
1271;571;1271;15;1271;1751
1271;631;1271;15;1271;1751
1271;625;1271;15;1271;1751
1272;571;1272;15;1272;1751
1272;577;1272;15;1272;1751
1272;571;1272;15;1272;1751
1272;571;1272;15;1272;1751
1273;625;1273;15;1273;1751
1273;577;1273;15;1273;1751
1273;199;1273;15;1273;1751
1274;573;1274;15;1274;1751
1274;571;1274;15;1274;1751
1274;571;1274;15;1274;1751
1274;571;1274;15;1274;1751
1275;589;1275;15;1275;1751
1275;193;1275;15;1275;1751
1275;571;1275;15;1275;1751
1275;571;1275;15;1275;1751
1275;571;1275;15;1275;1751
1275;625;1275;15;1275;1751
1276;571;1276;15;1276;1751
1276;573;1276;15;1276;1751
1276;571;1276;15;1276;1751
1276;589;1276;15;1276;1751
1276;571;1276;15;1276;1751
1276;571;1276;15;1276;1751
1276;571;1276;15;1276;1751
1277;577;1277;15;1277;1751
1277;571;1277;15;1277;1751
1277;195;1277;15;1277;1751
1277;571;1277;15;1277;1751
1277;625;1277;15;1277;1751
1277;627;1277;15;1277;1751
1277;571;1277;15;1277;1751
1277;573;1277;15;1278;1751
1278;589;1278;15;1278;1751
1278;571;1278;15;1278;1751
1278;571;1278;15;1279;1751
1279;571;1279;15;1279;1751
1279;571;1279;15;1279;1751
1279;589;1279;15;1279;1751
1279;571;1279;15;1279;1751
1279;571;1279;15;1279;1751
1279;571;1279;15;1280;1751
1280;573;1280;15;1280;1751
1280;193;1280;15;1280;1751
1280;571;1280;15;1280;1751
1280;25;1280;15;1281;1751
1281;571;1281;15;1281;1751
1281;625;1281;15;1281;1751
1281;571;1281;15;1282;1751
1282;571;1282;15;1282;1751
1282;577;1282;15;1282;1751
1282;571;1282;15;1282;1751
1282;571;1282;15;1282;1751
1282;193;1282;15;1282;1751
1283;571;1283;15;1283;1751
1283;571;1283;15;1283;1751
1283;571;1283;15;1283;1751
1283;571;1283;15;1283;1751
1283;579;1283;15;1283;1751
1283;573;1283;15;1284;1751
1284;571;1284;15;1284;1751
1284;67;1284;15;1284;1751
1284;571;1284;15;1284;1751
1284;571;1284;15;1284;1751
1284;571;1284;15;1285;1751
1285;193;1285;15;1285;1751
1285;193;1285;15;1285;1751
1285;625;1285;15;1285;1751
1285;571;1285;15;1285;1751
1285;193;1285;15;1285;1751
1287;573;1287;15;1287;1751
1287;573;1287;15;1287;1751
1287;631;1287;15;1287;1751
1287;571;1287;15;1287;1751
1288;573;1288;15;1288;1751
1288;573;1288;15;1288;1751
1288;193;1288;15;1288;1751
1288;571;1288;15;1288;1751
1288;571;1288;15;1288;1751
1288;571;1288;15;1288;1751
1288;649;1288;15;1288;1751
1288;577;1288;15;1288;1751
1288;571;1288;15;1288;1751
1289;571;1289;15;1289;1751
1289;589;1289;15;1289;1751
1289;573;1289;15;1289;1751
1289;577;1289;15;1289;1751
1289;625;1289;15;1291;1751
1291;571;1291;15;1291;1751
1291;571;1291;15;1291;1751
1291;571;1291;15;1291;1751
1291;571;1291;15;1291;1751
1291;627;1291;15;1291;1751
1291;571;1291;15;1291;1751
1291;571;1291;15;1291;1751
1291;577;1291;15;1291;1751
1291;589;1291;15;1291;1751
1291;589;1291;15;1291;1751
1291;571;1291;15;1291;1751
1291;571;1291;15;1291;1751
1291;571;1291;15;1291;1751
1293;193;1293;15;1293;1751
1293;571;1293;15;1293;1751
1293;577;1293;15;1293;1751
1293;571;1293;15;1293;1751
1293;571;1293;15;1293;1751
1294;571;1294;15;1294;1751
1294;571;1294;15;1294;1751
1294;571;1294;15;1294;1751
1294;571;1294;15;1294;1751
1294;625;1294;15;1294;1751
1295;589;1295;15;1295;1751
1295;571;1295;15;1295;1751
1295;571;1295;15;1295;1751
1295;571;1295;15;1295;1751
1296;577;1296;15;1296;1751
1296;577;1296;15;1296;1751
1296;571;1296;15;1296;1751
1296;571;1296;15;1296;1751
1297;571;1297;15;1297;1751
1297;571;1297;15;1297;1751
1297;571;1297;15;1297;1751
1297;571;1297;15;1297;1751
1298;573;1298;15;1298;1751
1298;571;1298;15;1298;1751
1298;571;1298;15;1298;1751
1298;211;1298;15;1298;1751
1298;193;1298;15;1298;1751
1299;571;1299;15;1299;1751
1299;571;1299;15;1299;1751
1299;571;1299;15;1299;1751
1299;571;1299;15;1299;1751
1299;571;1299;15;1299;1751
1299;571;1299;15;1299;1751
1299;571;1299;15;1300;1751
1300;571;1300;15;1300;1751
1300;199;1300;15;1300;1751
1300;571;1300;15;1300;1751
1300;571;1300;15;1300;1751
1300;571;1300;15;1300;1751
1300;571;1300;15;1300;1751
1300;571;1300;15;1300;1751
1301;193;1301;15;1301;1751
1301;573;1301;15;1301;1751
1301;67;1301;15;1301;1751
1301;571;1301;15;1301;1751
1301;627;1301;15;1301;1751
1301;577;1301;15;1301;1751
1301;627;1301;15;1301;1751
1303;577;1303;15;1303;1751
1303;571;1303;15;1303;1751
1303;571;1303;15;1303;1751
1303;571;1303;15;1303;1751
1303;571;1303;15;1303;1751
1304;577;1304;15;1304;1751
1304;571;1304;15;1304;1751
1304;571;1304;15;1304;1751
1304;571;1304;15;1304;1751
1304;571;1304;15;1305;1751
1305;627;1305;15;1305;1751
1305;573;1305;15;1305;1751
1305;571;1305;15;1305;1751
1306;195;1306;15;1306;1751
1306;571;1306;15;1306;1751
1306;625;1306;15;1306;1751
1306;571;1306;15;1306;1751
1307;625;1307;15;1307;1751
1307;589;1307;15;1307;1751
1307;571;1307;15;1307;1751
1307;571;1307;15;1307;1751
1307;571;1307;15;1307;1751
1308;571;1308;15;1308;1751
1308;571;1308;15;1308;1751
1308;571;1308;15;1308;1751
1308;571;1308;15;1308;1751
1308;571;1308;15;1308;1751
1309;571;1309;15;1309;1751
1309;571;1309;15;1309;1751
1309;571;1309;15;1309;1751
1309;573;1309;15;1309;1751
1309;571;1309;15;1309;1751
1309;571;1309;15;1309;1751
1309;571;1309;15;1309;1751
1310;571;1310;15;1310;1751
1310;193;1310;15;1310;1751
1310;571;1310;15;1310;1751
1310;571;1310;15;1310;1751
1310;577;1310;15;1310;1751
1310;571;1311;15;1311;1751
1311;573;1311;15;1311;1751
1311;577;1311;15;1311;1751
1311;571;1311;15;1311;1751
1311;631;1311;15;1311;1751
1311;571;1311;15;1312;1751
1312;589;1312;15;1312;1751
1312;571;1312;15;1312;1751
1312;573;1312;15;1312;1751
1312;571;1312;15;1312;1751
1313;625;1313;15;1313;1751
1313;573;1313;15;1313;1751
1313;571;1313;15;1313;1751
1313;571;1313;15;1313;1751
1313;589;1313;15;1313;1751
1314;217;1314;15;1314;1751
1314;589;1314;15;1314;1751
1314;577;1314;15;1314;1751
1314;571;1314;15;1314;1751
1314;571;1314;15;1314;1751
1315;73;1315;15;1315;1751
1315;571;1315;15;1315;1751
1315;571;1315;15;1315;1751
1315;589;1315;15;1316;1751
1316;571;1316;15;1316;1751
1316;573;1316;15;1316;1751
1316;589;1316;15;1317;1751
1317;573;1317;15;1317;1751
1317;67;1317;15;1317;1751
1317;571;1317;15;1317;1751
1317;573;1317;15;1318;1751
1318;571;1318;15;1318;1751
1318;571;1318;15;1318;1751
1318;571;1318;15;1318;1751
1319;571;1319;15;1319;1751
1319;571;1319;15;1319;1751
1319;589;1319;15;1319;1751
1319;571;1319;15;1319;1751
1319;571;1319;15;1319;1751
1320;589;1320;15;1320;1751
1320;571;1320;15;1320;1751
1320;571;1320;15;1320;1751
1320;571;1320;15;1320;1751
1320;571;1320;15;1320;1751
1320;589;1320;15;1321;1751
1321;571;1321;15;1321;1751
1321;571;1321;15;1321;1751
1321;571;1321;15;1321;1751
1321;625;1321;15;1321;1751
1321;195;1321;15;1321;1751
1322;571;1322;15;1322;1751
1322;571;1322;15;1322;1751
1322;589;1322;15;1322;1751
1322;199;1322;15;1322;1751
1322;193;1322;15;1322;1751
1322;577;1322;15;1323;1751
1323;571;1323;15;1323;1751
1323;573;1323;15;1323;1751
1323;571;1323;15;1323;1751
1323;571;1323;15;1323;1751
1323;571;1323;15;1323;1751
1324;571;1324;15;1324;1751
1324;577;1324;15;1324;1751
1324;571;1324;15;1324;1751
1324;589;1324;15;1324;1751
1324;571;1324;15;1324;1751
1324;571;1324;15;1324;1751
1326;573;1326;15;1326;1751
1326;571;1326;15;1326;1751
1326;589;1326;15;1326;1751
1326;571;1326;15;1326;1751
1326;577;1326;15;1326;1751
1326;573;1326;15;1326;1751
1326;571;1326;15;1327;1751
1327;625;1327;15;1327;1751
1327;589;1327;15;1327;1751
1327;571;1327;15;1327;1751
1327;571;1327;15;1327;1751
1327;589;1327;15;1327;1751
1327;571;1327;15;1327;1751
1327;625;1327;15;1327;1751
1327;589;1327;15;1327;1751
1327;571;1327;15;1328;1751
1328;625;1328;15;1328;1751
1328;571;1328;15;1328;1751
1328;193;1328;15;1328;1751
1328;577;1328;15;1328;1751
1328;573;1328;15;1328;1751
1329;625;1329;15;1329;1751
1329;577;1329;15;1329;1751
1329;625;1329;15;1329;1751
1329;571;1329;15;1329;1751
1329;571;1329;15;1329;1751
1329;571;1329;15;1329;1751
1329;67;1329;15;1329;1751
1330;625;1330;15;1330;1751
1330;571;1330;15;1330;1751
1330;573;1330;15;1330;1751
1330;193;1330;15;1330;1751
1330;589;1330;15;1330;1751
1330;571;1330;15;1330;1751
1330;571;1330;15;1330;1751
1331;571;1331;15;1331;1751
1331;571;1331;15;1331;1751
1331;571;1331;15;1331;1751
1331;571;1331;15;1331;1751
1331;571;1331;15;1331;1751
1331;195;1331;15;1331;1751
1332;571;1332;15;1332;1751
1332;571;1332;15;1332;1751
1332;199;1332;15;1332;1751
1332;571;1332;15;1332;1751
1332;571;1332;15;1332;1751
1332;571;1332;15;1332;1751
1332;571;1332;15;1333;1751
